year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,1,3,5232.3931,5109.2598,5109.2598,,.44440231,.52323931,MD,33,59,Male,Not hispanic,Black,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,7,6357.4595,6503.5879,6503.5879,,.44232565,.63574594,MD,33,38,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",
2022,1,4,7575.7188,7585.8169,7585.8169,30659.096,.49399656,.49399656,MD,33,37,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Construction,Construction and extraction occupations,15
2022,1,4,6917.7554,,,,.49399656,.69177556,MD,33,7,Female,Hispanic,Hispanic,,,,,,,
2022,1,4,9527.1826,,,,.49399656,.95271832,MD,33,11,Female,Hispanic,Hispanic,,,,,,,
2022,1,6,3332.1089,3297.2446,3297.2446,,.33321089,.33321089,MD,31,56,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,"Management, business, and financial occupations",
2022,1,6,3722.7349,3643.9966,3643.9966,,.33321089,.3722735,MD,31,53,Male,Hispanic,Hispanic,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,8,5297.1772,5164.5068,5164.5068,20268.645,.52971774,.52971774,MD,33,44,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,21.5
2022,1,8,4094.9634,,,,.52971774,.40949634,MD,33,4,Male,Not hispanic,Black,,,,,,,
2022,1,8,4953.083,,,,.52971774,.49530831,MD,33,11,Female,Not hispanic,Black,,,,,,,
2022,1,3,5616.9561,5476.2764,5476.2764,,.56169564,.56169564,MD,33,42,Female,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,2,4141.2207,4043.7664,4043.7664,,.4141221,.4141221,MD,17,52,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Installation, maintenance, and repair occupations",
2022,1,2,3951.1125,4028.3752,4028.3752,,.4141221,.39511126,MD,17,19,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods",Construction and extraction occupations,
2022,1,2,7168.5068,7476.9321,7476.9321,,.4141221,.71685064,MD,17,21,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for economic reasons",Transportation,Transportation and material moving occupations,
2022,1,7,5947.5142,5969.8877,5969.8877,,.59475142,.59475142,MD,Not identified,23,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,6,4874.2202,4752.1426,4752.1426,,.48742202,.48742202,MD,33,40,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Three jobs,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,
2022,1,6,16016.863,,,,.48742202,1.6016864,MD,33,1,Male,Not hispanic,Black,,,,,,,
2022,1,8,4882.1343,4741.0171,4741.0171,18999.574,.48821342,.48821342,MD,25,80+,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,14.325
2022,1,8,3901.0994,3839.4346,3839.4346,15517.59,.48821342,.39010993,MD,25,35,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,67.300003
2022,1,4,6422.4189,6289.0547,6289.0547,26032.121,.6422419,.6422419,MD,33,56,Male,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Transportation and material moving occupations,13
2022,1,5,4514.5229,4408.2837,4408.2837,,.45145231,.45145231,MD,33,64,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Communications and utilities,Production occupations,
2022,1,5,3996.6477,3902.5952,3902.5952,,.39966476,.39966476,MD,Not identified,73,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually part-time","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Sales and related occupations,
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.4966256,.35444793,MD,Not identified,26,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,45.673
2022,1,8,3544.4792,3517.8955,3517.8955,13635.905,.4966256,.35444793,MD,Not identified,27,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,35.576748
2022,1,8,4322.6792,4251.6963,4251.6963,16863.787,.4966256,.35444793,MD,Not identified,28,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,147.56966
2022,1,1,5366.2065,5281.3828,5281.3828,,.53662068,.53662068,MD,Not identified,38,Male,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT",Communications and utilities,"Installation, maintenance, and repair occupations",
2022,1,1,3651.0842,3600.031,3600.031,,.53662068,.36510843,MD,Not identified,38,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,1,2720.6008,,,,.53662068,.2720601,MD,Not identified,7,Female,Not hispanic,White,,,,,,,
2022,1,8,3414.1626,3361.0647,3361.0647,13200.464,.34141627,.34141627,MD,33,41,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",57.692219
2022,1,8,3672.9468,3663.4243,3663.4243,14806.221,.34141627,.34141627,MD,33,41,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,"Management, business, and financial occupations",32.05125
2022,1,8,4127.8291,,,,.34141627,.41278291,MD,33,5,Male,Not hispanic,White,,,,,,,
2022,1,8,4316.6489,,,,.34141627,.43166488,MD,33,9,Male,Not hispanic,White,,,,,,,
2022,1,7,4341.3179,4280.6133,4280.6133,,.4341318,.4341318,MD,Not identified,35,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,7,5703.1401,5612.9907,5612.9907,,.4341318,.4341318,MD,Not identified,37,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,7,3785.2722,,,,.4341318,.37852722,MD,Not identified,3,Female,Not hispanic,White,,,,,,,
2022,1,1,4149.6001,4124.3853,4124.3853,,.41496,.41496,MD,33,48,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,1,1,4535.7183,4428.98,4428.98,,.41496,.41496,MD,33,57,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,1,5,5359.7529,5345.8569,5345.8569,,.42900681,.42900681,MD,31,41,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,1,5,4290.0679,4223.3477,4223.3477,,.42900681,.42900681,MD,31,42,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,5,3805.6643,,,,.42900681,.38056645,MD,31,2,Male,Not hispanic,White,,,,,,,
2022,1,5,3486.5244,,,,.42900681,.34865245,MD,31,3,Male,Not hispanic,White,,,,,,,
2022,1,5,3321.0327,,,,.42900681,.33210325,MD,31,4,Male,Not hispanic,White,,,,,,,
2022,1,4,5380.8789,5451.2427,5451.2427,22123.082,.53808784,.53808784,MD,33,32,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",36
2022,1,4,4245.874,4233.3389,4233.3389,15360.564,.53808784,.53808784,MD,33,35,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,"Management, business, and financial occupations",36.458332
2022,1,4,6188.3613,,,,.53808784,.6188361,MD,33,3,Male,Hispanic,Hispanic,,,,,,,
2022,1,6,4874.2202,4752.1426,4752.1426,,.34493864,.48742202,MD,33,41,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,1,2,3829.5874,3806.5081,3806.5081,,.38295874,.38295874,MD,25,63,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Office and administrative support occupations,
2022,1,7,4603.7612,4555.5913,4555.5913,,.51459438,.51459438,MD,Not identified,59,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,"Management, business, and financial occupations",
2022,1,7,5145.9438,5107.021,5107.021,,.51459438,.51459438,MD,Not identified,59,Female,Not hispanic,White,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,7,8201.2246,8199.082,8199.082,,.36781323,.36781323,MD,Not identified,41,Male,Not hispanic,Multiple races,Veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,1,7,3678.1323,3605.8755,3605.8755,,.36781323,.36781323,MD,Not identified,39,Female,Not hispanic,Asian,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,
2022,1,7,6138.0962,,,,.36781323,.61380959,MD,Not identified,2,Male,Not hispanic,Asian,,,,,,,
2022,1,6,3587.7222,3560.5852,3560.5852,,.35877222,.35877222,MD,Not identified,58,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,6,3189.5808,3102.2126,3102.2126,,.35877222,.35877222,MD,Not identified,68,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"PT for non-economic reasons, usually FT",Educational,Service occupations,
2022,1,6,3239.9646,3146.3142,3146.3142,,.32399645,.32399645,MD,13,68,Female,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,
2022,1,6,3650.7644,3621.5071,3621.5071,,.32399645,.36507642,MD,13,48,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",
2022,1,6,3224.2676,3217.7957,3217.7957,,.32399645,.36507642,MD,13,48,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, nondurable goods",Sales and related occupations,
2022,1,3,3928.4265,3867.3306,3867.3306,,.39284265,.39284265,MD,13,44,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Educational,"Management, business, and financial occupations",
2022,1,3,5174.4678,5161.0527,5161.0527,,.39284265,.39284265,MD,13,43,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,1,3,5713.5254,,,,.39284265,.57135254,MD,13,14,Male,Not hispanic,White,,,,,,,
2022,1,3,3908.8511,3865.3855,3865.3855,,.39284265,.39088511,MD,13,18,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Entertainment and recreation,Service occupations,
2022,1,3,5975.437,5997.9155,5997.9155,,.39284265,.59754372,MD,13,20,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Social Services,Professional and related occupations,
2022,1,7,3354.6711,3338.9004,3338.9004,,.33546713,.33546713,MD,Not identified,52,Male,Not hispanic,Asian,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT",Retail trade,Sales and related occupations,
2022,1,8,3747.2783,,,,.35444793,.37472782,MD,Not identified,3,Male,Not hispanic,White,,,,,,,
2022,1,8,3281.3577,,,,.35444793,.32813576,MD,Not identified,4,Male,Not hispanic,White,,,,,,,
2022,1,8,4329.8188,4198.917,4198.917,16343.97,.49084169,.49084169,MD,31,32,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,22.4
2022,1,8,4908.417,5021.2388,5021.2388,19706.373,.49084169,.49084169,MD,31,39,Female,Not hispanic,Black,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Social Services,Professional and related occupations,22.575001
2022,1,8,7619.5957,,,,.49084169,.76195961,MD,31,1,Male,Not hispanic,Black,,,,,,,
