year,month,minsamp,finalwgt,cmpwgt,basicwgt,orgwgt,hhwgt,famwgt,statefips,countyfips,age,female,hispanic,wbhaom,veteran,cow1,numjobs,ftptstat,mind16,mocc03,wage
2022,4,4,4097.1738,4148.5825,4148.5825,16576.242,.40971735,.40971735,MD,Not identified,41,Female,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,63.390251
2022,4,8,4013.3186,4033.9395,4033.9395,15419.652,.40133187,.40133187,MD,Not identified,49,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Professional and related occupations,30
2022,4,4,5168.1499,5245.4648,5245.4648,20651.27,.39765507,.39765507,MD,31,37,Male,Not hispanic,White,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",147.56966
2022,4,4,3976.5505,4034.6853,4034.6853,16121.149,.39765507,.39765507,MD,31,35,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods","Management, business, and financial occupations",120.06825
2022,4,4,9822.4141,10202.8,10202.8,37514.906,.98224145,.98224145,MD,Not identified,23,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,"Management, business, and financial occupations",13
2022,4,4,4266.4463,4339.292,4339.292,16844.672,.42664465,.42664465,MD,31,59,Female,Hispanic,Hispanic,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Communications and utilities,Office and administrative support occupations,14
2022,4,4,6200.9902,6317.6035,6317.6035,27155.98,.42664465,.42664465,MD,31,50,Male,Hispanic,Hispanic,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Construction,"Management, business, and financial occupations",
2022,4,4,4127.2495,4169.4771,4169.4771,16377.334,.42664465,.41272497,MD,31,27,Female,Hispanic,Hispanic,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Office and administrative support occupations,21.634501
2022,4,8,5260.7075,5201.8345,5201.8345,23421.389,.42490697,.42490697,MD,33,56,Male,Not hispanic,Black,Veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,38.461498
2022,4,4,9741.9023,10123.112,10123.112,40801.395,.97419029,.97419029,MD,33,35,Male,Not hispanic,Black,Veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,
2022,4,4,5809.2075,5920.4775,5920.4775,24407.264,.97419029,.58092076,MD,33,29,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Entertainment and recreation,"Management, business, and financial occupations",43.269001
2022,4,4,3751.8379,3834.0537,3834.0537,15059.821,.37972116,.37518379,MD,31,30,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Service occupations,12
2022,4,4,5270.4014,5304.25,5304.25,20882.703,.39765507,.39765507,MD,3,40,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",69.230751
2022,4,4,3976.5505,4034.6853,4034.6853,16121.149,.39765507,.39765507,MD,3,37,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Service occupations,8
2022,4,4,6024.8511,6104.8208,6104.8208,25542.375,.36085752,.36085752,MD,33,41,Male,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"Not at work, usually FT",Public administration,Professional and related occupations,147.56966
2022,4,4,3608.5752,3642.2642,3642.2642,14216.515,.36085752,.36085752,MD,33,41,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"Not at work, usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,50.961498
2022,4,4,5574.7456,5634.2349,5634.2349,22134.002,.55747455,.55747455,MD,Not identified,58,Male,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,"Installation, maintenance, and repair occupations",27.5
2022,4,4,4233.3213,4283.5728,4283.5728,16628.375,.55747455,.42333212,MD,Not identified,55,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT",Hospital,Office and administrative support occupations,30
2022,4,8,5260.7075,5201.8345,5201.8345,21787.779,.52607071,.52607071,MD,33,64,Male,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Communications and utilities,Production occupations,45.673
2022,4,4,5168.1499,5245.4648,5245.4648,20651.27,.51681501,.51681501,MD,Not identified,38,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Communications and utilities,"Installation, maintenance, and repair occupations",52
2022,4,4,3976.5505,4034.6853,4034.6853,16121.149,.51681501,.39765507,MD,Not identified,38,Female,Not hispanic,White,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,40
2022,4,4,4032.1604,4052.8779,4052.8779,15492.045,.40321606,.40321606,MD,33,48,Female,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,30
2022,4,4,5285.4053,5226.2559,5226.2559,23531.35,.40321606,.40321606,MD,33,58,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,20
2022,4,8,5245.7734,5279.4634,5279.4634,20785.121,.40780279,.40780279,MD,31,42,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,147.56966
2022,4,8,4078.0278,4129.1963,4129.1963,16498.783,.40780279,.40780279,MD,31,42,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",37
2022,4,4,4471.6138,4430.2769,4430.2769,19043.377,.32127663,.32127663,MD,13,79,Male,Not hispanic,White,Veteran,"Self-employed, unincorporated",Employed with one job,"PT hrs, usually PT for non-economic reasons",Construction,Construction and extraction occupations,
2022,4,8,4715.3882,4810.8857,4810.8857,19351.08,.47153881,.47153881,MD,25,24,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"PT hrs, usually PT for non-economic reasons","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",13
2022,4,8,5782.0615,5892.8115,5892.8115,24293.211,.47153881,.47153881,MD,25,25,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,24.03825
2022,4,4,5809.2075,5920.4775,5920.4775,24407.264,.51179039,.51179039,MD,13,26,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Construction,Construction and extraction occupations,26
2022,4,4,5117.9038,5253.4165,5253.4165,20634.953,.51179039,.51179039,MD,13,25,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,45.673
2022,4,4,3751.8379,3834.0537,3834.0537,15059.821,.37518379,.37518379,MD,Not identified,32,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Hospital,Professional and related occupations,40
2022,4,4,5181.2764,5272.9072,5272.9072,21737.643,.37518379,.37518379,MD,Not identified,34,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Wholesale trade,Sales and related occupations,31.25
2022,4,8,5734.855,5855.9414,5855.9414,24660.277,.57348549,.57348549,MD,3,31,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,24.03825
2022,4,8,3861.1387,3880.9773,3880.9773,13276.959,.38611385,.38611385,MD,33,56,Female,Not hispanic,Black,Not a veteran,Government - Local,Employed with one job,"Not at work, usually FT",Educational,Professional and related occupations,44.230751
2022,4,8,5260.7075,5201.8345,5201.8345,23421.389,.38611385,.38611385,MD,33,57,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,38.461498
2022,4,8,9776.5156,10155.123,10155.123,37339.605,.38611385,.97765154,MD,33,20,Male,Not hispanic,Black,Not a veteran,Government - State,Employed with one job,"PT hrs, usually PT for non-economic reasons",Educational,Transportation and material moving occupations,13
2022,4,4,4051.1155,4143.2817,4143.2817,17188.943,.40511155,.40511155,MD,3,62,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,20
2022,4,8,4309.1724,4348.6025,4348.6025,16930.082,.43091723,.43091723,MD,31,46,Female,Not hispanic,Asian,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Office and administrative support occupations,21.5
2022,4,4,3608.5752,3642.2642,3642.2642,14216.515,.36085752,.36085752,MD,Not identified,44,Female,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Office and administrative support occupations,59.615253
2022,4,8,4802.1816,4757.7891,4757.7891,18001.729,.34535354,.34535354,MD,Not identified,72,Male,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Manufacturing, durable goods","Management, business, and financial occupations",52.884499
2022,4,8,5260.7075,5201.8345,5201.8345,23421.389,.38611385,.38611385,MD,33,58,Male,Not hispanic,Black,Not a veteran,Government - Federal,Employed with one job,"PT for non-economic reasons, usually FT",Public administration,Service occupations,24.519001
2022,4,4,3751.8379,3834.0537,3834.0537,15059.821,.37518379,.37518379,MD,Not identified,33,Female,Not hispanic,White,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.","Management, business, and financial occupations",26.879999
2022,4,4,5168.1499,5245.4648,5245.4648,20651.27,.37518379,.37518379,MD,Not identified,35,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Service occupations,46.610001
2022,4,8,4309.1724,4348.6025,4348.6025,16930.082,.43091723,.43091723,MD,Not identified,47,Female,Not hispanic,Asian,Not a veteran,"Private, for profit",Two jobs,"FT hours (35+), usually FT","Medical, except hospital","Management, business, and financial occupations",37.019001
2022,4,8,5775.0015,5786.6836,5786.6836,24873.838,.43091723,.43091723,MD,Not identified,57,Male,Not hispanic,Asian,Not a veteran,"Self-employed, incorporated",Employed with one job,"FT hours (35+), usually FT",Retail trade,Sales and related occupations,
2022,4,8,4065.5779,4064.3479,4064.3479,15863.995,.4065578,.4065578,MD,33,38,Female,Not hispanic,Black,Not a veteran,"Private, for profit",Employed with one job,"FT hours (35+), usually FT","Medical, except hospital",Office and administrative support occupations,28.845999
2022,4,8,5157.0645,5248.2671,5248.2671,21636.066,.4085803,.4085803,MD,3,32,Male,Not hispanic,White,Not a veteran,Government - Federal,Employed with one job,"FT hours (35+), usually FT",Public administration,Professional and related occupations,40.384499
2022,4,8,4085.803,4109.251,4109.251,16140.771,.4085803,.4085803,MD,3,31,Female,Hispanic,Hispanic,Not a veteran,Government - Local,Employed with one job,"FT hours (35+), usually FT",Educational,Professional and related occupations,24.090801
2022,4,8,4032.1851,4123.9204,4123.9204,17108.621,.40321851,.40321851,MD,31,60,Female,Not hispanic,White,Not a veteran,"Private, nonprofit",Employed with one job,"FT hours (35+), usually FT","Finance, insurance and real estate. Business, auto, repair, and other professional services.",Professional and related occupations,96.054596
